NAME_LONG,NAME_SHORT,COUNTRY_NAME,LOCID,ABV_1,LON,LAT,ID,-,REGION
Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI,57.04710007,-135.3619995,21,A,America/Anchorage
Long Island Mac Arthur Airport,Islip,United States,ISP,KISP,40.79520035,-73.10019684,99,A,America/New_York
Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,KMSP,44.882,-93.221802,841,A,America/Chicago
New Castle Airport,Wilmington,United States,ILG,KILG,39.67869949,-75.60649872,80,A,America/New_York
Unalaska Airport,Unalaska,United States,DUT,PADU,53.90010071,-166.5440063,22,A,America/Anchorage
Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,29.99340057,-90.25800323,4,A,America/Chicago
Portland International Jetport Airport,Portland,United States,PWM,KPWM,43.64619827,-70.30930328,76,A,America/New_York
Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.39310074,-97.60070038,1295,A,America/Chicago
Albany International Airport,Albany,United States,ALB,KALB,42.74829865,-73.80169678,285,A,America/New_York
Valdez Pioneer Field,Valdez,United States,VDZ,PAVD,61.13389969,-146.2480011,121,A,America/Anchorage
Langley Air Force Base,Hampton,United States,LFI,KLFI,37.082901,-76.36049652,11,A,America/New_York
John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA,33.67570114,-117.8679962,56,A,America/Los_Angeles
Columbus Air Force Base,Colombus,United States,CBM,KCBM,33.64379883,-88.44380188,219,A,America/Chicago
Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,TMB,KTMB,25.64789963,-80.43280029,8,A,America/New_York
Oceana Naval Air Station,Oceana,United States,NTU,KNTU,36.820702,-76.033501,23,A,America/New_York
Grissom Air Reserve Base,Peru,United States,GUS,KGUS,40.64810181,-86.15209961,812,A,America/New_York
Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,42.908001,-106.463997,5350,A,America/Denver
Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,KVPS,30.4832,-86.525398,87,A,America/Chicago
Craig Field,Selma,United States,SEM,KSEM,32.34389877,-86.9878006,166,A,America/Chicago
Key West International Airport,Key West,United States,EYW,KEYW,24.55610085,-81.75959778,3,A,America/New_York
Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,35.2140007,-80.94309998,748,A,America/New_York
McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,2181,A,America/Los_Angeles
Orlando International Airport,Orlando,United States,MCO,KMCO,28.42939949,-81.30899811,96,A,America/New_York
Florence Regional Airport,Florence,United States,FLO,KFLO,34.1853981,-79.72389984,146,A,America/New_York
Great Falls International Airport,Great Falls,United States,GTF,KGTF,47.48199844,-111.3710022,3680,A,America/Denver
Youngstown Warren Regional Airport,Youngstown,United States,YNG,KYNG,41.26070023,-80.67910004,1192,A,America/New_York
Ladd AAF Airfield,Fort Wainwright,United States,FBK,PAFB,64.83750153,-147.6139984,454,A,America/Anchorage
Mc Minnville Municipal Airport,Mackminnville,United States,\N,KMMV,45.19440079,-123.1360016,163,A,America/Los_Angeles
Robins Air Force Base,Macon,United States,WRB,KWRB,32.64009857,-83.59190369,294,A,America/New_York
Suvarnabhumi Airport,Bangkok,Thailand,BKK,VTBS,13.68109989,100.7470016,5,U,Asia/Bangkok
Naha Airport,Naha,Indonesia,NAH,WAMH,3.683209896,125.5279999,16,N,Asia/Makassar
Andi Jemma Airport,Masamba,Indonesia,MXB,WAWM,-2.55803,120.323997,164,N,Asia/Makassar
Soroako Airport,Soroako,Indonesia,SQR,WAWS,-2.531199932,121.3580017,1388,N,Asia/Makassar
Pongtiku Airport,Makale,Indonesia,TTR,WAWT,-3.044739962,119.8219986,2884,N,Asia/Makassar
Wolter Monginsidi Airport,Kendari,Indonesia,KDI,WAWW,-4.081610203,122.4179993,538,N,Asia/Makassar
Maimun Saleh Airport,Sabang,Indonesia,SBG,WITB,5.874129772,95.33969879,393,N,Asia/Jakarta
Cibeureum Airport,Tasikmalaya,Indonesia,TSY,WICM,-7.346600056,108.2460022,1148,N,Asia/Jakarta
Iswahyudi Airport,Madiun,Indonesia,\N,WARI,-7.615769863,111.4339981,361,N,Asia/Jakarta
Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,WARA,-7.926559925,112.7149963,1726,N,Asia/Jakarta
Budiarto Airport,Tangerang,Indonesia,\N,WICB,-6.293171,106.57,151,N,Asia/Jakarta
Husein Sastranegara International Airport,Bandung,Indonesia,BDO,WICC,-6.900629997,107.5759964,2436,N,Asia/Jakarta
Penggung Airport,Cirebon,Indonesia,CBN,WICD,-6.756140232,108.5400009,89,N,Asia/Jakarta
Adi Sutjipto International Airport,Yogyakarta,Indonesia,JOG,WARJ,-7.788179874,110.4319992,350,N,Asia/Jakarta
Tunggul Wulung Airport,Cilacap,Indonesia,CXP,WIHL,-7.645060062,109.0339966,69,N,Asia/Jakarta
Pondok Cabe Air Base,Jakarta,Indonesia,PCB,WIHP,-6.336959839,106.7649994,200,N,Asia/Jakarta
Achmad Yani Airport,Semarang,Indonesia,SRG,WARS,-6.97273,110.375,10,N,Asia/Jakarta
Hang Nadim International Airport,Batam,Indonesia,BTH,WIDD,1.121029973,104.1190033,126,N,Asia/Jakarta
Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,WIOD,-2.74571991,107.7549973,164,N,Asia/Jakarta
Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,PGK,WIPK,-2.162199974,106.1389999,109,N,Asia/Jakarta
Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,WIDN,0.922683001,104.5319977,52,N,Asia/Jakarta
Dabo Airport,Singkep,Indonesia,SIQ,WIDS,-0.479189008,104.5790024,95,N,Asia/Jakarta
Syamsudin Noor Airport,Banjarmasin,Indonesia,BDJ,WAOO,-3.442359924,114.7630005,66,N,Asia/Makassar
Batu Licin Airport,Batu Licin,Indonesia,BTW,WAOC,-3.412410021,115.9950027,3,N,Asia/Makassar
Iskandar Airport,Pangkalan Bun,Indonesia,PKN,WAOI,-2.705199957,111.6729965,75,N,Asia/Jakarta
Tjilik Riwut Airport,Palangkaraya,Indonesia,PKY,WAOP,-2.225130081,113.9430008,82,N,Asia/Jakarta
Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,WATC,-8.640649796,122.2369995,115,N,Asia/Makassar
Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,ENE,WATE,-8.849289894,121.6610031,49,N,Asia/Makassar
Frans Sales Lega Airport,Ruteng,Indonesia,RTG,WATG,-8.597009659,120.4769974,3510,N,Asia/Makassar
El Tari Airport,Kupang,Indonesia,KOE,WATT,-10.17160034,123.6709976,335,N,Asia/Makassar
Komodo Airport,Labuhan Bajo,Indonesia,LBJ,WATO,-8.48666,119.889,66,N,Asia/Makassar
Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,WALL,-1.268270016,116.8939972,12,N,Asia/Makassar
Juwata Airport,Taraken,Indonesia,TRK,WALR,3.326667,117.569444,23,N,Asia/Makassar
Temindung Airport,Samarinda,Indonesia,SRI,WALS,-0.484530985,117.1569977,33,N,Asia/Makassar
Tanjung Santan Airport,Tanjung Santan,Indonesia,TSX,WALT,-0.092973001,117.4530029,121,N,Asia/Makassar
Selaparang Airport,Mataram,Indonesia,AMI,WADA,-8.560709953,116.0950012,52,N,Asia/Makassar
Muhammad Salahuddin Airport,Bima,Indonesia,BMU,WADB,-8.539649963,118.6869965,3,N,Asia/Makassar
Umbu Mehang Kunda Airport,Waingapu,Indonesia,WGP,WADW,-9.66922,120.302002,33,N,Asia/Makassar
Juanda International Airport,Surabaya,Indonesia,SUB,WARR,-7.379829884,112.7870026,9,N,Asia/Jakarta
Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,WARQ,-7.516089916,110.7570038,421,N,Asia/Jakarta
Incheon International Airport,Seoul,South Korea,ICN,RKSI,37.46910095,126.4509964,23,U,Asia/Seoul
Chiang Mai International Airport,Chiang Mai,Thailand,CNX,VTCC,18.76679993,98.96260071,1036,U,Asia/Bangkok
Chiang Rai International Airport,Chiang Rai,Thailand,CEI,VTCT,19.95229912,99.88289642,1280,U,Asia/Bangkok
Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,VTSF,8.539620399,99.94470215,13,U,Asia/Bangkok
Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,NAK,VTUQ,14.94950008,102.3130035,765,U,Asia/Bangkok
Nakhon Phanom Airport,Nakhon Phanom,Thailand,KOP,VTUW,17.38380051,104.6429977,587,U,Asia/Bangkok
Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,VTUU,15.25129986,104.8700027,406,U,Asia/Bangkok
Khon Kaen Airport,Khon Kaen,Thailand,KKC,VTUK,16.46660042,102.7839966,670,U,Asia/Bangkok
Sukhothai Airport,Sukhothai,Thailand,THS,VTPO,17.23800087,99.81819916,179,U,Asia/Bangkok
Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,WADD,-8.748169899,115.1669998,14,N,Asia/Makassar
Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308,E,Europe/Athens
Chubu Centrair International Airport,Nagoya,Japan,NGO,RJGG,34.85839844,136.8049927,15,U,Asia/Tokyo
Kobe Airport,Kobe,Japan,UKB,RJBE,34.63280106,135.223999,22,U,Asia/Tokyo
Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW,46.7439,-117.110001,2556,A,America/Los_Angeles
Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.37450027,-117.0149994,1442,A,America/Los_Angeles
Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.15990067,-76.89160156,954,A,America/New_York
Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,42.49100113,-76.45839691,1099,A,America/New_York
Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.5870018,-121.8430023,257,A,America/Los_Angeles
Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.42620087,-119.8399963,13,A,America/Los_Angeles
Daytona Beach International Airport,Daytona Beach,United States,DAB,KDAB,29.179899,-81.058098,34,A,America/New_York
Liep?ja International Airport,Liepaja,Latvia,LPX,EVLA,56.51750183,21.09690094,16,E,Europe/Riga
Riga International Airport,Riga,Latvia,RIX,EVRA,56.92359924,23.97109985,36,E,Europe/Riga
�iauliai International Airport,Siauliai,Lithuania,SQQ,EYSA,55.89390182,23.39500046,443,E,Europe/Vilnius
Barysiai Airport,Barysiai,Lithuania,HLJ,EYSB,56.0705986,23.55809975,270,E,Europe/Vilnius
Kaunas International Airport,Kaunas,Lithuania,KUN,EYKA,54.96390152,24.08480072,256,E,Europe/Vilnius
S. Darius and S. Gir?nas Airfield,Kaunas,Lithuania,\N,EYKS,54.879799,23.8815,246,E,Europe/Vilnius
Palanga International Airport,Palanga,Lithuania,PLQ,EYPA,55.97320175,21.09390068,33,E,Europe/Vilnius
Vilnius International Airport,Vilnius,Lithuania,VNO,EYVI,54.634102,25.285801,648,E,Europe/Vilnius
Panev?�ys Air Base,Panevezys,Lithuania,PNV,EYPP,55.72940063,24.46080017,197,E,Europe/Vilnius
Erebuni Airport,Yerevan,Armenia,\N,UDYE,40.12210083,44.46500015,2948,E,Asia/Yerevan
Stepanavan Airport,Stepanavan,Armenia,\N,UDLS,41.04850006,44.33720016,4836,E,Asia/Yerevan
Zvartnots International Airport,Yerevan,Armenia,EVN,UDYZ,40.14730072,44.39590073,2838,E,Asia/Yerevan
Gyumri Shirak Airport,Gyumri,Armenia,LWN,UDSG,40.75040054,43.85929871,5000,E,Asia/Yerevan
Assab International Airport,Assab,Eritrea,ASA,HHSB,13.07180023,42.64500046,46,U,Africa/Asmera
Asmara International Airport,Asmara,Eritrea,ASM,HHAS,15.29189968,38.91070175,7661,U,Africa/Asmera
Massawa International Airport,Massawa,Eritrea,MSW,HHMS,15.67000008,39.37009811,194,U,Africa/Asmera
Yasser Arafat International Airport,Gaza,Palestine,GZA,LVGZ,31.24640083,34.27610016,320,U,Asia/Gaza
Batumi International Airport,Batumi,Georgia,BUS,UGSB,41.61029816,41.59970093,105,N,Asia/Tbilisi
Kopitnari Airport,Kutaisi,Georgia,KUT,UGKO,42.17670059,42.48260117,223,N,Asia/Tbilisi
Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047,1624,N,Asia/Tbilisi
Mukalla International Airport,Mukalla,Yemen,RIY,OYRN,14.66259956,49.375,54,U,Asia/Aden
Ta'izz International Airport,Taiz,Yemen,TAI,OYTZ,13.68599987,44.13909912,4838,U,Asia/Aden
Hodeidah International Airport,Hodeidah,Yemen,HOD,OYHD,14.75300026,42.97629929,41,U,Asia/Aden
Aden International Airport,Aden,Yemen,ADE,OYAA,12.8295002,45.02880096,7,U,Asia/Aden
Ataq Airport,Ataq,Yemen,AXK,OYAT,14.55130005,46.82619858,3735,U,Asia/Aden
Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,OYGD,16.19169998,52.17499924,134,U,Asia/Aden
Sana'a International Airport,Sanaa,Yemen,SAH,OYSN,15.47630024,44.21969986,7216,U,Asia/Aden
Beihan Airport,Beihan,Yemen,BHN,OYBN,14.78199959,45.7201004,3800,U,Asia/Aden
Socotra International Airport,Socotra,Yemen,SCT,OYSQ,12.63070011,53.90579987,146,U,Asia/Aden
Al Badie Airport,Al Badie,Yemen,\N,OYBA,18.71929932,50.8368988,908,U,Asia/Aden
Memmingen Allgau Airport,Memmingen,Germany,FMM,EDJA,47.98880005,10.23950005,2077,E,Europe/Berlin
Nev?ehir Kapadokya Airport,Nevsehir,Turkey,NAV,LTAZ,38.7719,34.5345,3100,E,Europe/Istanbul
Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,SAEZ,-34.8222,-58.5358,67,N,America/Buenos_Aires
Erbil International Airport,Erbil,Iraq,EBL,ORER,36.23759842,43.96319962,1341,U,Asia/Baghdad
Emerald Airport,Emerald,Australia,EMD,YEML,-23.56749916,148.1790009,624,O,Australia/Brisbane
Athen Helenikon Airport,Athens,Greece,HEW,LGAT,37.893299,23.726101,69,E,Europe/Athens
Kansai International Airport,Osaka,Japan,KIX,RJBB,34.4272995,135.2440033,26,U,Asia/Tokyo
Downtown-Manhattan/Wall St Heliport,New York,United States,JRB,KJRB,40.70119858,-74.00900269,7,A,America/New_York
Tagbilaran Airport,Tagbilaran,Philippines,TAG,RPVT,9.665442,123.853533,38,N,Asia/Manila
Ilulissat Airport,Ilulissat,Greenland,JAV,BGJN,69.24320221,-51.05709839,95,E,America/Godthab
Qasigiannguit Heliport,Qasigiannguit,Greenland,JCH,BGCH,68.82281555,-51.17344737,70,E,America/Godthab
Aasiaat Airport,Aasiaat,Greenland,JEG,BGAA,68.72180176,-52.78469849,74,E,America/Godthab
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,LEPA,39.55170059,2.738810062,27,E,Europe/Madrid
Darwin International Airport,Darwin,Australia,DRW,YPDN,-12.41469955,130.8769989,103,N,Australia/Darwin
Surat Thani Airport,Surat Thani,Thailand,URT,VTSB,9.132599831,99.13559723,20,U,Asia/Bangkok
Talkeetna Airport,Talkeetna,United States,TKA,PATK,62.32049942,-150.0939941,358,A,America/Anchorage
Xewkija Heliport,Gozo,Malta,GZM,LMMG,36.027199,14.2728,0,E,Europe/Malta
Tweed New Haven Airport,New Haven,United States,HVN,KHVN,41.26369858,-72.88680267,12,A,America/New_York
Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.43619919,-82.54180145,2165,A,America/New_York
Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,36.09780121,-79.93730164,925,A,America/New_York
Joe Foss Field Airport,Sioux Falls,United States,FSD,KFSD,43.58200073,-96.74189758,1429,A,America/Chicago
Ayers Rock Connellan Airport,Uluru,Australia,AYQ,YAYE,-25.1861,130.975998,1626,N,Australia/Darwin
Manchester-Boston Regional Airport,Manchester NH,United States,MHT,KMHT,42.932598,-71.435699,266,A,America/New_York
Naples Municipal Airport,Naples,United States,APF,KAPF,26.15259933,-81.77529907,8,A,America/New_York
LTS Pulau Redang Airport,Redang,Malaysia,RDN,WMPR,5.76527977,103.0070038,36,N,Asia/Kuala_Lumpur
Louisville International Standiford Field,Louisville,United States,SDF,KSDF,38.1744,-85.736,501,A,America/New_York
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO,38.1385994,-78.45290375,639,A,America/New_York
Roanoke�Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.3255,-79.975403,1175,A,America/New_York
Blue Grass Airport,Lexington KY,United States,LEX,KLEX,38.03649902,-84.60590363,979,A,America/New_York
Evansville Regional Airport,Evansville,United States,EVV,KEVV,38.03699875,-87.53240204,418,A,America/Chicago
Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.040199,-106.609001,5355,A,America/Denver
Gallatin Field,Bozeman,United States,BZN,KBZN,45.77750015,-111.1529999,4473,A,America/Denver
Billings Logan International Airport,Billings,United States,BIL,KBIL,45.80770111,-108.5429993,3652,A,America/Denver
Bert Mooney Airport,Butte,United States,BTM,KBTM,45.95479965,-112.4970016,5550,A,America/Denver
Cherry Capital Airport,Traverse City,United States,TVC,KTVC,44.74140167,-85.5821991,624,A,America/New_York
Mundo Maya International Airport,Flores,Guatemala,FRS,MGTK,16.91379929,-89.86640167,427,U,America/Guatemala
Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,KBHB,44.45000076,-68.3615036,83,A,America/New_York
Knox County Regional Airport,Rockland,United States,RKD,KRKD,44.06010056,-69.09919739,56,A,America/New_York
Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.6072998,-110.737999,6451,A,America/Denver
Chicago Rockford International Airport,Rockford,United States,RFD,KRFD,42.19540024,-89.09719849,742,A,America/Chicago
Domodedovo International Airport,Moscow,Russia,DME,UUDD,55.40879822,37.90629959,588,N,Europe/Moscow
Sanya Phoenix International Airport,Sanya,China,SYX,ZJSY,18.30290031,109.4120026,92,U,Asia/Shanghai
Milford Sound Airport,Milford Sound,New Zealand,MFN,NZMF,-44.6733017,167.9230042,10,Z,Pacific/Auckland
Lijiang Airport,Lijiang,China,LJG,ZPLJ,26.68000031,100.2460022,0,U,Asia/Shanghai
Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,34.89569855,-82.21890259,964,A,America/New_York
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI,40.47710037,-88.91590118,871,A,America/Chicago
Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT,30.40730095,-89.07009888,28,A,America/Chicago
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO,42.23490143,-85.55210114,874,A,America/New_York
Toledo Express Airport,Toledo,United States,TOL,KTOL,41.58679962,-83.80780029,683,A,America/New_York
